user_id,rank,content_id,predicted_score,title,topic,difficulty
U0227,3,C042,0.5227,Cómo detectar un chiringuito financiero,fraude,básico
U0227,4,C009,0.4933,Cómo gestionar mis deudas,deuda,básico
U0227,5,C030,0.4909,La detective Sara Gómez investiga el fraude por internet,fraude,básico
U0228,1,C053,0.687,Protección de datos en operaciones financieras,fraude,básico
U0228,2,C072,0.5684,Calculadora de gestión de deudas,deuda,básico
U0228,3,C009,0.5458,Cómo gestionar mis deudas,deuda,básico
U0228,4,C015,0.491,Glosario de términos financieros,planificación,básico
U0228,5,C008,0.4836,5 consejos sobre endeudamiento,deuda,básico
U0229,1,C072,0.5885,Calculadora de gestión de deudas,deuda,básico
U0229,2,C047,0.5595,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0229,3,C073,0.5514,Calculadora de ahorro mensual,ahorro,básico
U0229,4,C009,0.5302,Cómo gestionar mis deudas,deuda,básico
U0229,5,C067,0.5283,Del like a la inversión,fraude,básico
U0230,1,C072,0.6069,Calculadora de gestión de deudas,deuda,básico
U0230,2,C009,0.5241,Cómo gestionar mis deudas,deuda,básico
U0230,3,C088,0.4981,Qué es la inflación y cómo nos afecta,inflación,básico
U0230,4,C015,0.4877,Glosario de términos financieros,planificación,básico
U0230,5,C047,0.4835,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0231,1,C072,0.6649,Calculadora de gestión de deudas,deuda,básico
U0231,2,C047,0.6154,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0231,3,C088,0.5888,Qué es la inflación y cómo nos afecta,inflación,básico
U0231,4,C009,0.5775,Cómo gestionar mis deudas,deuda,básico
U0231,5,C008,0.5498,5 consejos sobre endeudamiento,deuda,básico
U0232,1,C006,0.5959,8 productos bancarios,cuentas bancarias,básico
U0232,2,C072,0.5908,Calculadora de gestión de deudas,deuda,básico
U0232,3,C009,0.5509,Cómo gestionar mis deudas,deuda,básico
U0232,4,C051,0.5268,Declaración de la renta: conceptos básicos,planificación,básico
U0232,5,C008,0.5117,5 consejos sobre endeudamiento,deuda,básico
U0233,1,C072,0.5517,Calculadora de gestión de deudas,deuda,básico
U0233,2,C088,0.5371,Qué es la inflación y cómo nos afecta,inflación,básico
U0233,3,C009,0.5188,Cómo gestionar mis deudas,deuda,básico
U0233,4,C071,0.4782,Calculadora de presupuesto personal,planificación,básico
U0233,5,C047,0.472,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0234,1,C072,0.6501,Calculadora de gestión de deudas,deuda,básico
U0234,2,C088,0.6411,Qué es la inflación y cómo nos afecta,inflación,básico
U0234,3,C009,0.6328,Cómo gestionar mis deudas,deuda,básico
U0234,4,C017,0.6273,"Cuentas corrientes, depósitos a la vista y libretas de ahorro",cuentas bancarias,básico
U0234,5,C073,0.6125,Calculadora de ahorro mensual,ahorro,básico
U0235,1,C072,0.6891,Calculadora de gestión de deudas,deuda,básico
U0235,2,C002,0.6558,Cómo está tu salud financiera,planificación,básico
U0235,3,C053,0.6445,Protección de datos en operaciones financieras,fraude,básico
U0235,4,C009,0.637,Cómo gestionar mis deudas,deuda,básico
U0235,5,C088,0.6251,Qué es la inflación y cómo nos afecta,inflación,básico
U0236,1,C088,0.6195,Qué es la inflación y cómo nos afecta,inflación,básico
U0236,2,C017,0.566,"Cuentas corrientes, depósitos a la vista y libretas de ahorro",cuentas bancarias,básico
U0236,3,C072,0.5648,Calculadora de gestión de deudas,deuda,básico
U0236,4,C073,0.5536,Calculadora de ahorro mensual,ahorro,básico
U0236,5,C009,0.546,Cómo gestionar mis deudas,deuda,básico
U0237,1,C072,0.5682,Calculadora de gestión de deudas,deuda,básico
U0237,2,C009,0.5433,Cómo gestionar mis deudas,deuda,básico
U0237,3,C043,0.4956,Plan de Educación Financiera 2022-2025,planificación,básico
U0237,4,C008,0.487,5 consejos sobre endeudamiento,deuda,básico
U0237,5,C018,0.4799,Depósitos a plazo,cuentas bancarias,básico
U0238,1,C072,0.5656,Calculadora de gestión de deudas,deuda,básico
U0238,2,C009,0.5299,Cómo gestionar mis deudas,deuda,básico
U0238,3,C088,0.5244,Qué es la inflación y cómo nos afecta,inflación,básico
U0238,4,C008,0.4766,5 consejos sobre endeudamiento,deuda,básico
U0238,5,C057,0.4723,Cómo comparar productos de ahorro,ahorro,básico
U0239,1,C072,0.6211,Calculadora de gestión de deudas,deuda,básico
U0239,2,C053,0.6003,Protección de datos en operaciones financieras,fraude,básico
U0239,3,C047,0.5712,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0239,4,C009,0.5438,Cómo gestionar mis deudas,deuda,básico
U0239,5,C001,0.513,Cómo elaborar un presupuesto,planificación,básico
U0240,1,C071,0.6942,Calculadora de presupuesto personal,planificación,básico
U0240,2,C009,0.669,Cómo gestionar mis deudas,deuda,básico
U0240,3,C017,0.668,"Cuentas corrientes, depósitos a la vista y libretas de ahorro",cuentas bancarias,básico
U0240,4,C072,0.6579,Calculadora de gestión de deudas,deuda,básico
U0240,5,C053,0.6516,Protección de datos en operaciones financieras,fraude,básico
U0241,1,C072,0.5614,Calculadora de gestión de deudas,deuda,básico
U0241,2,C009,0.5403,Cómo gestionar mis deudas,deuda,básico
U0241,3,C053,0.5242,Protección de datos en operaciones financieras,fraude,básico
U0241,4,C071,0.4941,Calculadora de presupuesto personal,planificación,básico
U0241,5,C001,0.4919,Cómo elaborar un presupuesto,planificación,básico
U0242,1,C072,0.551,Calculadora de gestión de deudas,deuda,básico
U0242,2,C053,0.5305,Protección de datos en operaciones financieras,fraude,básico
U0242,3,C073,0.5018,Calculadora de ahorro mensual,ahorro,básico
U0242,4,C025,0.4999,Comisiones bancarias,cuentas bancarias,básico
U0242,5,C009,0.498,Cómo gestionar mis deudas,deuda,básico
U0243,1,C072,0.595,Calculadora de gestión de deudas,deuda,básico
U0243,2,C057,0.5768,Cómo comparar productos de ahorro,ahorro,básico
U0243,3,C088,0.5757,Qué es la inflación y cómo nos afecta,inflación,básico
U0243,4,C009,0.5325,Cómo gestionar mis deudas,deuda,básico
U0243,5,C008,0.5275,5 consejos sobre endeudamiento,deuda,básico
U0244,1,C072,0.5532,Calculadora de gestión de deudas,deuda,básico
U0244,2,C015,0.5419,Glosario de términos financieros,planificación,básico
U0244,3,C009,0.541,Cómo gestionar mis deudas,deuda,básico
U0244,4,C057,0.5083,Cómo comparar productos de ahorro,ahorro,básico
U0244,5,C088,0.4886,Qué es la inflación y cómo nos afecta,inflación,básico
U0245,1,C072,0.5653,Calculadora de gestión de deudas,deuda,básico
U0245,2,C073,0.5498,Calculadora de ahorro mensual,ahorro,básico
U0245,3,C009,0.5192,Cómo gestionar mis deudas,deuda,básico
U0245,4,C030,0.5036,La detective Sara Gómez investiga el fraude por internet,fraude,básico
U0245,5,C008,0.4943,5 consejos sobre endeudamiento,deuda,básico
U0246,1,C071,0.642,Calculadora de presupuesto personal,planificación,básico
U0246,2,C072,0.6024,Calculadora de gestión de deudas,deuda,básico
U0246,3,C053,0.5957,Protección de datos en operaciones financieras,fraude,básico
U0246,4,C073,0.576,Calculadora de ahorro mensual,ahorro,básico
U0246,5,C088,0.5734,Qué es la inflación y cómo nos afecta,inflación,básico
U0247,1,C072,0.6096,Calculadora de gestión de deudas,deuda,básico
U0247,2,C075,0.5237,Calculadora de patrimonio neto,planificación,intermedio
U0247,3,C047,0.519,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0247,4,C009,0.5177,Cómo gestionar mis deudas,deuda,básico
U0247,5,C008,0.489,5 consejos sobre endeudamiento,deuda,básico
U0248,1,C088,0.662,Qué es la inflación y cómo nos afecta,inflación,básico
U0248,2,C072,0.6528,Calculadora de gestión de deudas,deuda,básico
U0248,3,C009,0.6268,Cómo gestionar mis deudas,deuda,básico
U0248,4,C071,0.6119,Calculadora de presupuesto personal,planificación,básico
U0248,5,C008,0.5857,5 consejos sobre endeudamiento,deuda,básico
U0249,1,C009,0.5247,Cómo gestionar mis deudas,deuda,básico
U0249,2,C088,0.5007,Qué es la inflación y cómo nos afecta,inflación,básico
U0249,3,C073,0.4844,Calculadora de ahorro mensual,ahorro,básico
U0249,4,C048,0.4653,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0249,5,C089,0.4621,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0250,1,C072,0.6266,Calculadora de gestión de deudas,deuda,básico
U0250,2,C009,0.59,Cómo gestionar mis deudas,deuda,básico
U0250,3,C088,0.5686,Qué es la inflación y cómo nos afecta,inflación,básico
U0250,4,C008,0.5423,5 consejos sobre endeudamiento,deuda,básico
U0250,5,C073,0.5344,Calculadora de ahorro mensual,ahorro,básico
